id,year,year update,Country Asset,cont,name_eng,name_esp,name_fra,file_eng,file_esp,file_fra,file_other,file_c,file_r,off_c,off_r,Main product,Diss,Prod_Type,Prod,sub_n,River,Topic GCPE,Topic WR,Topic WU,Topic Irr,Topic Prosp,Abstract_eng,Abstract_esp,Abstract_fra,blankcell?
19-53,2010,2014,dams,Africa | Sub-Saharan Africa | Sudano-Sahelian,Geo-referenced dams database for Gambia,,,"<a href=""Z:\dams\country\GMB-dams_eng.xlsx"">Link</a>",,,,Gambia,,Gambia,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-54,2010,2014,dams,Europe | Western and Central Europe | Mediterranean Europe,Geo-referenced dams database for Greece,,,"<a href=""Z:\dams\country\GRC-dams_eng.xlsx"">Link</a>",,,,Greece,,Greece,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-55,2010,2014,dams,Americas | Central America and Caribbean | Central America,Geo-referenced dams database for Guatemala,,,"<a href=""Z:\dams\country\GTM-dams_eng.xlsx"">Link</a>",,,,Guatemala,,Guatemala,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-56,2010,2014,dams,Americas | Territories (American continent),Geo-referenced dams database for French Guiana,,,"<a href=""Z:\dams\country\GUF-dams_eng.xlsx"">Link</a>",,,,French Guiana,,French Guiana,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-57,2010,2014,dams,Americas | Southern America | Guyana,Geo-referenced dams database for Guyana,,,"<a href=""Z:\dams\country\GUY-dams_eng.xlsx"">Link</a>",,,,Guyana,,Guyana,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-58,2010,2014,dams,Americas | Central America and Caribbean | Central America,Geo-referenced dams database for Honduras,,,"<a href=""Z:\dams\country\HND-dams_eng.xlsx"">Link</a>",,,,Honduras,,Honduras,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-59,2010,2014,dams,Europe | Western and Central Europe | Central Europe,Geo-referenced dams database for Croatia,,,"<a href=""Z:\dams\country\HRV-dams_eng.xlsx"">Link</a>",,,,Croatia,,Croatia,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-60,2010,2014,dams,Europe | Western and Central Europe | Central Europe,Geo-referenced dams database for Hungary,,,"<a href=""Z:\dams\country\HUN-dams_eng.xlsx"">Link</a>",,,,Hungary,,Hungary,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-61,2010,2014,dams,Asia | Southern and Eastern Asia | Maritime Southeast Asia,Geo-referenced dams database for Indonesia,,,"<a href=""Z:\dams\country\IDN-dams_eng.xlsx"">Link</a>",,,,Indonesia,,Indonesia,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-62,2010,2014,dams,Asia | Southern and Eastern Asia | South Asia,Geo-referenced dams database for India,,,"<a href=""Z:\dams\country\IND-dams_eng.xlsx"">Link</a>",,,,India,,India,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-63,2010,2014,dams,Europe | Western and Central Europe | Western Europe,Geo-referenced dams database for Ireland,,,"<a href=""Z:\dams\country\IRL-dams_eng.xlsx"">Link</a>",,,,Ireland,,Ireland,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-64,2010,2014,dams,Asia | Middle East | Iran (Islamic Republic of),Geo-referenced dams database for Iran (Islamic Republic of),,,"<a href=""Z:\dams\country\IRN-dams_eng.xlsx"">Link</a>",,,,Iran (Islamic Republic of),,Iran (Islamic Republic of),,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-65,2010,2014,dams,Asia | Middle East | Near East,Geo-referenced dams database for Iraq,,,"<a href=""Z:\dams\country\IRQ-dams_eng.xlsx"">Link</a>",,,,Iraq,,Iraq,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-66,2010,2014,dams,Europe | Western and Central Europe | Northern Europe,Geo-referenced dams database for Iceland,,,"<a href=""Z:\dams\country\ISL-dams_eng.xlsx"">Link</a>",,,,Iceland,,Iceland,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-67,2010,2014,dams,Europe | Western and Central Europe | Mediterranean Europe,Geo-referenced dams database for Italy,,,"<a href=""Z:\dams\country\ITA-dams_eng.xlsx"">Link</a>",,,,Italy,,Italy,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-68,2010,2014,dams,Asia | Middle East | Near East,Geo-referenced dams database for Jordan,,,"<a href=""Z:\dams\country\JOR-dams_eng.xlsx"">Link</a>",,,,Jordan,,Jordan,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-69,2010,2014,dams,Asia | Southern and Eastern Asia | East Asia,Geo-referenced dams database for Japan,,,"<a href=""Z:\dams\country\JPN-dams_eng.xlsx"">Link</a>",,,,Japan,,Japan,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-70,2010,2014,dams,Asia | Central Asia,Geo-referenced dams database for Kazakhstan,,,"<a href=""Z:\dams\country\KAZ-dams_eng.xlsx"">Link</a>",,,,Kazakhstan,,Kazakhstan,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-71,2010,2014,dams,Africa | Sub-Saharan Africa | Eastern Africa,Geo-referenced dams database for Kenya,,,"<a href=""Z:\dams\country\KEN-dams_eng.xlsx"">Link</a>",,,,Kenya,,Kenya,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-72,2010,2014,dams,Asia | Central Asia,Geo-referenced dams database for Kyrgyzstan,,,"<a href=""Z:\dams\country\KGZ-dams_eng.xlsx"">Link</a>",,,,Kyrgyzstan,,Kyrgyzstan,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-73,2010,2014,dams,Asia | Southern and Eastern Asia | Mainland Southeast Asia,Geo-referenced dams database for Cambodia,,,"<a href=""Z:\dams\country\KHM-dams_eng.xlsx"">Link</a>",,,,Cambodia,,Cambodia,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-74,2010,2014,dams,Asia | Southern and Eastern Asia | East Asia,Geo-referenced dams database for Republic of Korea,,,"<a href=""Z:\dams\country\KOR-dams_eng.xlsx"">Link</a>",,,,Republic of Korea,,Republic of Korea,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-75,2010,2014,dams,Asia | Southern and Eastern Asia | Mainland Southeast Asia,Geo-referenced dams database for Lao People's Democratic Republic,,,"<a href=""Z:\dams\country\LAO-dams_eng.xlsx"">Link</a>",,,,Lao People's Democratic Republic,,Lao People's Democratic Republic,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-76,2010,2014,dams,Asia | Middle East | Near East,Geo-referenced dams database for Lebanon,,,"<a href=""Z:\dams\country\LBN-dams_eng.xlsx"">Link</a>",,,,Lebanon,,Lebanon,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-77,2010,2014,dams,Africa | Sub-Saharan Africa | Gulf of Guinea,Geo-referenced dams database for Liberia,,,"<a href=""Z:\dams\country\LBR-dams_eng.xlsx"">Link</a>",,,,Liberia,,Liberia,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-78,2010,2014,dams,Africa | Northern Africa,Geo-referenced dams database for Libya,,,"<a href=""Z:\dams\country\LBY-dams_eng.xlsx"">Link</a>",,,,Libya,,Libya,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-79,2010,2014,dams,Asia | Southern and Eastern Asia | South Asia,Geo-referenced dams database for Sri Lanka,,,"<a href=""Z:\dams\country\LKA-dams_eng.xlsx"">Link</a>",,,,Sri Lanka,,Sri Lanka,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-80,2010,2014,dams,Africa | Sub-Saharan Africa | Southern Africa,Geo-referenced dams database for Lesotho,,,"<a href=""Z:\dams\country\LSO-dams_eng.xlsx"">Link</a>",,,,Lesotho,,Lesotho,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-81,2010,2014,dams,Europe | Eastern Europe | Eastern Europe,Geo-referenced dams database for Lithuania,,,"<a href=""Z:\dams\country\LTU-dams_eng.xlsx"">Link</a>",,,,Lithuania,,Lithuania,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-82,2010,2014,dams,Europe | Western and Central Europe | Western Europe,Geo-referenced dams database for Luxembourg,,,"<a href=""Z:\dams\country\LUX-dams_eng.xlsx"">Link</a>",,,,Luxembourg,,Luxembourg,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-83,2010,2014,dams,Europe | Eastern Europe | Eastern Europe,Geo-referenced dams database for Latvia,,,"<a href=""Z:\dams\country\LVA-dams_eng.xlsx"">Link</a>",,,,Latvia,,Latvia,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-84,2010,2014,dams,Africa | Northern Africa,Geo-referenced dams database for Morocco,,,"<a href=""Z:\dams\country\MAR-dams_eng.xlsx"">Link</a>",,,,Morocco,,Morocco,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-85,2010,2014,dams,Europe | Eastern Europe | Eastern Europe,Geo-referenced dams database for Republic of Moldova,,,"<a href=""Z:\dams\country\MDA-dams_eng.xlsx"">Link</a>",,,,Republic of Moldova,,Republic of Moldova,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-86,2010,2014,dams,Africa | Sub-Saharan Africa | Indian Ocean Islands,Geo-referenced dams database for Madagascar,,,"<a href=""Z:\dams\country\MDG-dams_eng.xlsx"">Link</a>",,,,Madagascar,,Madagascar,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-87,2010,2014,dams,Americas | Northern America | Mexico,Geo-referenced dams database for Mexico,,,"<a href=""Z:\dams\country\MEX-dams_eng.xlsx"">Link</a>",,,,Mexico,,Mexico,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-88,2010,2014,dams,Europe | Western and Central Europe | Mediterranean Europe,Geo-referenced dams database for The former Yugoslav Republic of Macedonia,,,"<a href=""Z:\dams\country\MKD-dams_eng.xlsx"">Link</a>",,,,The former Yugoslav Republic of Macedonia,,The former Yugoslav Republic of Macedonia,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-89,2010,2014,dams,Africa | Sub-Saharan Africa | Sudano-Sahelian,Geo-referenced dams database for Mali,,,"<a href=""Z:\dams\country\MLI-dams_eng.xlsx"">Link</a>",,,,Mali,,Mali,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-90,2010,2014,dams,Asia | Southern and Eastern Asia | Mainland Southeast Asia,Geo-referenced dams database for Myanmar,,,"<a href=""Z:\dams\country\MMR-dams_eng.xlsx"">Link</a>",,,,Myanmar,,Myanmar,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
19-91,2010,2014,dams,Europe | Western and Central Europe | Central Europe,Geo-referenced dams database for Montenegro,,,"<a href=""Z:\dams\country\MNE-dams_eng.xlsx"">Link</a>",,,,Montenegro,,Montenegro,,b_main_y,B_d_Y,Excel,Table,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,The dam databases are provided as Excel files. Each file has two sheets: the first sheet contains the database and the second sheet contains the legend.,Las bases de datos sobre las presas se presentan como archivos de Excel. Cada archivo tiene dos hojas: la primera hoja contiene la base de datos y la segunda hoja contiene la leyenda.,"Les bases de données sur les barrages sont fournies comme des fichier Excel. Ce fichier Excel a deux feuilles: la première contient la base de données et la seconde, la légende.",busy
